t,it,qt,phit,vt,Rt_Gt
3.15887775551102,-0.0345684824175145,3.99970123269036,0.000783988152630016,0.0395899390446708,6000
3.1714629258517,-0.0597316611709448,3.99910783317303,0.00209818276373027,0.0647456092764934,6000
3.18404809619238,-0.0848853793597451,3.99819780611704,0.00404558383613693,0.0898611221567781,6000
3.19663326653307,-0.110025653026801,3.99697129565651,0.00662499549863037,0.114922004402033,6000
3.20921843687375,-0.135148500344397,3.99542849605158,0.00983487053780862,0.139914883828247,6000
3.22180360721443,-0.160249942244883,3.99356965165768,0.0136733418312374,0.164827780995846,6000
3.23438877755511,-0.185326003050893,3.9913950568868,0.0181382609803375,0.189650388770953,6000
3.24697394789579,-0.21037271110503,3.98890505616088,0.0232272438072498,0.214374337326847,6000
3.25955911823647,-0.235386099398915,3.98610004385725,0.0289377223187165,0.23899344220648,6000
3.27214428857715,-0.260362206201502,3.98298046424615,0.0352670026814905,0.263503933180034,6000
3.28472945891784,-0.285297075686554,3.97954681142041,0.0422123286982833,0.287904661759854,6000
3.29731462925852,-0.310186758559175,3.97579962921713,0.0497709502211811,0.312197285377965,6000
3.3098997995992,-0.335027312681333,3.97173951113161,0.0579401958911561,0.336386426387938,6000
3.32248496993988,-0.35981480369622,3.9673671002233,0.0667175495481023,0.360479804222151,6000
3.33507014028056,-0.384545305651402,3.96268308901398,0.0761007296160297,0.384488339216364,6000
3.34765531062124,-0.409214901620617,3.95768821937806,0.0860877707329735,0.40842622680508,6000
3.36024048096192,-0.433819684324169,3.95238328242507,0.0966771068650056,0.432310980991983,6000
3.3728256513026,-0.458355756747771,3.94676911837438,0.107867655118769,0.456163446208862,6000
3.38541082164329,-0.482819232759776,3.94084661642214,0.119658899447318,0.480007776892319,6000
3.39799599198397,-0.507206237726672,3.93461671460038,0.132050973429939,0.503871384329092,6000
3.41058116232465,-0.531512909126776,3.9280803996285,0.145044741298143,0.527784850546502,6000
3.42316633266533,-0.555735397161987,3.92123870675697,0.158641876377257,0.551781809253068,6000
3.43575150300601,-0.579869865367539,3.91409271960337,0.172844936116092,0.575898794064218,6000
3.44833667334669,-0.603912491219634,3.90664356998074,0.187657432885936,0.600175054477945,6000
3.46092184368737,-0.627859466740874,3.89889243771833,0.203083899744747,0.624652340293684,6000
3.47350701402806,-0.651706999103384,3.89084055047475,0.219129950382734,0.649374655393285,6000
3.48609218436874,-0.675451311229533,3.88248918354351,0.235802332491417,0.674387982024255,6000
3.49867735470942,-0.699088642390169,3.87383965965103,0.253108973829773,0.699739976941125,6000
3.5112625250501,-0.72261524880026,3.86489334874714,0.271059020297812,0.725479640969427,6000
3.52384769539078,-0.746027404211848,3.85565166778815,0.289662865369916,0.751656963757105,6000
3.53643286573146,-0.76932140050423,3.84611608051233,0.308932170287156,0.77832254566893,6000
3.54901803607214,-0.792493548271267,3.83628809720817,0.328879874459313,0.80552719895936,6000
3.56160320641283,-0.815540177405731,3.82616927447513,0.349520195583317,0.833321530527309,6000
3.57418837675351,-0.838457637680585,3.81576121497709,0.370868619044795,0.861755508711131,6000
3.58677354709419,-0.861242299327132,3.80506556718855,0.392941876233136,0.890878016722959,6000
3.59935871743487,-0.883890553609906,3.79408402513349,0.415757911467595,0.920736395447386,6000
3.61194388777555,-0.906398813398242,3.7828183281171,0.439335837302034,0.951375978439418,6000
3.62452905811623,-0.928763513734425,3.7712702604503,0.463695878048452,0.982839622049968,6000
3.63711422845691,-0.950981112398318,3.75944165116711,0.488859301434323,1.01516723368332,6000
3.6496993987976,-0.973048090468401,3.74733437373498,0.514848338385103,1.04839530124914,6000
3.66228456913828,-0.994960952879104,3.73495034575803,0.541686091001049,1.08255642691168,6000
3.67486973947896,-1.01671622897438,3.72229152867339,0.56939642887591,1.11767886826004,6000
3.68745490981964,-1.03831047305741,3.70935992744047,0.598003873983796,1.15378609002595,6000
3.70004008016032,-1.05974026493631,3.69615759022348,0.627533474439187,1.19089632945873,6000
3.712625250501,-1.08100221046589,3.68268660806695,0.658010667512897,1.22902217843169,6000
3.72521042084168,-1.10209294208519,3.66894911456462,0.689461132363622,1.26817018529955,6000
3.73779559118237,-1.12300911935088,3.65494728552143,0.721910633019936,1.30834047945324,6000
3.75038076152305,-1.14374742946631,3.64068333860901,0.755384852220602,1.34952642142652,6000
3.76296593186373,-1.16430458780622,3.62615953301433,0.789909216791713,1.39171428129946,6000
3.77555110220441,-1.18467733843697,3.61137816908195,0.825508715306719,1.43488294801626,6000
3.78813627254509,-1.20486245463223,3.59634158794965,0.862207708839551,1.47900367209098,6000
3.80072144288577,-1.22485673938403,3.58105217117764,0.900029735681395,1.5240398440147,6000
3.81330661322645,-1.24465702590914,3.56551234037136,0.93899731094776,1.56994681050184,6000
3.82589178356713,-1.26426017815062,3.54972455679794,0.979131722053953,1.61667173052403,6000
3.83847695390782,-1.28366309127454,3.53369132099633,1.02045282108369,1.66415347287639,6000
3.8510621242485,-1.30286269216172,3.51741517238134,1.06297881511673,1.71232255680588,6000
3.86364729458918,-1.32185593989447,3.50089868884136,1.10672605561723,1.7611011370049,6000
3.87623246492986,-1.34063982623822,3.48414448633007,1.15170882801433,1.81040303403699,6000
3.88881763527054,-1.359211376118,3.46715521845216,1.19793914263025,1.86013381101665,6000
3.90140280561122,-1.37756764808961,3.44993357604301,1.24542652812887,1.91019089711324,6000
3.9139879759519,-1.39570573480551,3.43248228674249,1.29417782866866,1.96046375819119,6000
3.92657314629259,-1.41362276347535,3.41480411456298,1.34419700594869,2.01083411463645,6000
3.93915831663327,-1.43131589632087,3.39690185945154,1.39548494733399,2.06117620615433,6000
3.95174348697395,-1.44878233102547,3.37877835684652,1.44803928123824,2.11135710305719,6000
3.96432865731463,-1.46601930117798,3.3604364772284,1.50185420092578,2.16123706329453,6000
3.97691382765531,-1.48302407671085,3.34187912566518,1.55692029787319,2.21066993421311,6000
3.98949899799599,-1.49979396433252,3.32310924135225,1.61322440580169,2.25950359777362,6000
4.00208416833667,-1.51632630795405,3.30412979714691,1.67074945645614,2.30758045769343,6000
4.01466933867736,-1.53261848910975,3.28494379909744,1.7294743481651,2.35473796673447,6000
4.02725450901804,-1.54866792737191,3.26555428596705,1.78937382816807,2.4008091921124,6000
4.03983967935872,-1.56447208075954,3.24596432875259,1.85041838964224,2.44562341676904,6000
4.0524248496994,-1.58002844614094,3.2261770301981,1.91257418430154,2.48900677402667,6000
4.06501002004008,-1.59533455963017,3.20619552430342,1.97580295137512,2.530782912931,6000
4.07759519038076,-1.61038799697729,3.18602297582782,2.0400619637025,2.5707736913904,6000
4.09018036072144,-1.62518637395233,3.16566257978872,2.10530399160724,2.60879989403479,6000
4.10276553106212,-1.6397273467229,3.14511756095568,2.17147728513103,2.64468197154765,6000
4.11535070140281,-1.65400861222543,3.12439117333964,2.23852557512686,2.67824079807192,6000
4.12793587174349,-1.66802790852995,3.10348669967752,2.30638809362223,2.70929844315432,6000
4.14052104208417,-1.68178301519832,3.0824074509123,2.37499961377272,2.73767895457519,6000
4.15310621242485,-1.6952717536359,3.0611567656686,2.44429050963325,2.76320914831187,6000
4.16569138276553,-1.70849198743667,3.03973800972393,2.51418683587841,2.78571940180426,6000
4.17827655310621,-1.72144162272153,3.01815457547558,2.58461042750641,2.80504444663218,6000
4.19086172344689,-1.73411860846999,2.99640988140328,2.65547901946212,2.82102415667484,6000
4.20344689378758,-1.74652093684498,2.97450737152786,2.72670638601587,2.83350432780528,6000
4.21603206412826,-1.75864664351089,2.95245051486566,2.79820249963502,2.84233744517537,6000
4.22861723446894,-1.77049380794469,2.9302428048792,2.86987370898623,2.84738343417127,6000
4.24120240480962,-1.78206055374007,2.90788775892377,2.94162293560815,2.8485103911644,6000
4.2537875751503,-1.7933450489047,2.88538891769042,3.01334988869757,2.84559529024946,6000
4.26637274549098,-1.80434550615032,2.8627498446451,3.08495129735682,2.83852466224769,6000
4.27895791583166,-1.81506018317588,2.83997412546431,3.15632115955824,2.82719524236102,6000
4.29154308617234,-1.82548738294345,2.81706536746717,3.22735100699163,2.81151458298984,6000
4.30412825651303,-1.83562545394702,2.79402719904408,3.29793018487488,2.79140162837334,6000
4.31671342685371,-1.84547279047408,2.77086326908202,3.3679461457256,2.76678724787655,6000
4.32929859719439,-1.85502783285991,2.74757724638665,3.43728475601394,2.73761472493034,6000
4.34188376753507,-1.86428906773467,2.72417281910122,3.50583061454398,2.70384019883063,6000
4.35446893787575,-1.873255028263,2.70065369412242,3.57346738134308,2.66543305681782,6000
4.36705410821643,-1.88192429437644,2.67702359651325,3.64007811577676,2.62237627408769,6000
4.37963927855711,-1.89029549299828,2.65328626891309,3.7055456225504,2.5746666996282,6000
4.3922244488978,-1.89836729826108,2.62944547094482,3.7697528042093,2.52231528603279,6000
4.40480961923848,-1.90613843171661,2.60550497861946,3.83258301870517,2.465347261707,6000
4.41739478957916,-1.9136076625384,2.58146858373805,3.89392044056117,2.40380224416177,6000
4.42997995991984,-1.92077380771664,2.5573400932911,3.95365042413764,2.33773429337111,6000
4.44256513026052,-1.92763573224557,2.53312332885562,4.01165986747913,2.26721190446264,6000
4.4551503006012,-1.93419234930324,2.50882212598985,4.06783757520827,2.19231793930574,6000
4.46773547094188,-1.94044262042364,2.48444033362576,4.12207461892501,2.11314949686144,6000
4.48032064128257,-1.9463855556612,2.45998181345943,4.17426469356998,2.02981772245984,6000
4.49290581162325,-1.95202021374756,2.43545043933946,4.22430446821894,1.94244755647244,6000
4.50549098196393,-1.95734570224065,2.41085009665335,4.2720939297905,1.85117742314748,6000
4.51807615230461,-1.96236117766605,2.38618468171215,4.31753671817279,1.75615886067398,6000
4.53066132264529,-1.96706584565059,2.36145810113336,4.36054045130499,1.65755609383318,6000
4.54324649298597,-1.97145896104815,2.33667427122215,4.4010170387876,1.55554555088344,6000
4.55583166332665,-1.97553982805768,2.31183711735108,4.43888298264047,1.4503153266041,6000
4.56841683366733,-1.97930780033343,2.28695057333844,4.47405966387928,1.34206459369398,6000
4.58100200400802,-1.98276228108727,2.26201858082509,4.50647361363998,1.23100296498066,6000
4.5935871743487,-1.98590272318328,2.23704508865027,4.53605676764558,1.11734980914427,6000
4.60617234468938,-1.98872862922435,2.2120340522261,4.5627467028809,1.00133352289416,6000
4.61875751503006,-1.99123955163099,2.18698943291112,4.58648685541765,0.88319076275744,6000
4.63134268537074,-1.99343509271219,2.1619151973829,4.6072267184143,0.763165639842422,6000
4.64392785571142,-1.99531490472846,2.13681531700972,4.62492201940259,0.64150888112784,6000
4.6565130260521,-1.99687868994685,2.11169376722164,4.63953487606371,0.518476960998615,6000
4.66909819639279,-1.99812620068815,2.0865545268808,4.65103392979344,0.394331206899843,6000
4.68168336673347,-1.99905723936608,2.06140157765125,4.65939445645417,0.269336883112271,6000
4.69426853707415,-1.99967165851863,2.03623890336831,4.66459845381448,0.143762256763779,6000
4.70685370741483,-1.99996936083138,2.01107048940761,4.66663470528139,0.0178776502817759,6000
4.71943887775551,-1.99995029915291,1.98590032205384,4.66549881963767,-0.108045515439638,6000
4.73202404809619,-1.9996144765023,1.96073238786942,4.66119324660447,-0.233735682836698,6000
4.74460921843687,-1.99896194606862,1.93557067306304,4.653727268159,-0.358922120090643,6000
4.75719438877756,-1.99799281120253,1.91041916285837,4.64311696564653,-0.483335879810481,6000
4.76977955911824,-1.9967072253999,1.88528184086282,4.62938516283528,-0.606710749653522,6000
4.78236472945892,-1.99510539227749,1.86016268843658,4.61256134517144,-0.728784190593834,6000
4.7949498997996,-1.99318756554071,1.83506568406212,4.59268155559887,-0.849298258612171,6000
4.80753507014028,-1.99095404894344,1.80999480271395,4.56978826741351,-0.968000505665125,6000
4.82012024048096,-1.98840519623992,1.78495401522913,4.54393023472544,-1.08464485589635,6000
4.83270541082164,-1.98554141112871,1.75994728767831,4.51516232120192,-1.19899245317897,6000
4.84529058116232,-1.98236314718876,1.73497858073757,4.48354530786132,-1.31081247622355,6000
4.85787575150301,-1.97887090780757,1.71005184906115,4.44914568078055,-1.41988291765068,6000
4.87046092184369,-1.97506524610144,1.68517104065501,4.41203539966749,-1.52599132361007,6000
4.88304609218437,-1.97094676482792,1.66034009625163,4.37229164833287,-1.62893549072753,6000
4.89563126252505,-1.96651611629028,1.63556294868577,4.32999656817515,-1.72852411737755,6000
4.90821643286573,-1.96177400223422,1.61084352227164,4.28523697586413,-1.82457740650928,6000
4.92080160320641,-1.95672117373674,1.58618573218131,4.23810406647618,-1.91692761749866,6000
4.93338677354709,-1.95135843108716,1.56159348382458,4.18869310339421,-2.00541956475579,6000
4.94597194388778,-1.94568662366037,1.53707067223053,4.13710309633952,-2.08991106108412,6000
4.95855711422846,-1.93970664978232,1.51262118143047,4.08343646894947,-2.17027330406571,6000
4.97114228456914,-1.93341945658772,1.48824888384288,4.02779871735502,-2.24639120403118,6000
4.98372745490982,-1.92682603987001,1.46395763966003,3.97029806124474,-2.31816365246511,6000
4.9963126252505,-1.9199274439237,1.43975129623658,3.91104508892701,-2.38550372999402,6000
5.00889779559118,-1.91272476137893,1.41563368748025,3.85015239792008,-2.44833885340386,6000
5.02148296593186,-1.90521913302839,1.39160863324456,3.78773423260953,-2.50661086143564,6000
5.03406813627254,-1.8974117476467,1.36767993872384,3.72390612051547,-2.56027603940949,6000
5.04665330661323,-1.88930384180209,1.34385139385054,3.65878450870647,-2.60930508302784,6000
5.05923847695391,-1.88089669966052,1.32012677269496,3.59248640188491,-2.6536830020054,6000
5.07182364729459,-1.87219165278235,1.29650983286751,3.52512900364825,-2.6934089644664,6000
5.08440881763527,-1.8631900799114,1.27300431492357,3.45682936240349,-2.72849608333582,6000
5.09699398797595,-1.85389340675658,1.24961394177099,3.38770402337747,-2.75897114623006,6000
5.10957915831663,-1.84430310576611,1.22634241808052,3.31786868812482,-2.78487429062203,6000
5.12216432865731,-1.83442069589424,1.20319342969898,3.24743788288658,-2.80625862631465,6000
5.134749498998,-1.82424774236077,1.18017064306551,3.17652463709905,-2.82318980750388,6000
5.14733466933868,-1.81378585640306,1.15727770463087,3.10524017329116,-2.83574555694619,6000
5.15991983967936,-1.80303669502087,1.13451824027989,3.03369360954301,-2.84401514496502,6000
5.17250501002004,-1.79200196071391,1.11189585475716,2.96199167560674,-2.84809882623465,6000
5.18509018036072,-1.78068340121219,1.08941413109614,2.89023844371407,-2.84810723746764,6000
5.1976753507014,-1.76908280919922,1.06707663005165,2.81853507501433,-2.84416075930163,6000
5.21026052104208,-1.75720202202806,1.04488688953586,2.74697958250182,-2.8363888458333,6000
5.22284569138277,-1.74504292143033,1.02284842405801,2.67566661120232,-2.82492932537982,6000
5.23543086172345,-1.73260743321813,1.00096472416772,2.60468723629755,-2.80992767616095,6000
5.24801603206413,-1.71989752697908,0.979239255902131,2.5341287797716,-2.79153628068793,2500
5.26060120240481,-1.70691521576434,0.957675460236993,2.46407464606748,-2.76991366271726,2500
5.27318637274549,-1.69366255576977,0.936276752541612,2.39460417714353,-2.74522371067886,2500
5.28577154308617,-1.68014164601025,0.915046522037938,2.32579252722115,-2.71763489151807,2500
5.29835671342685,-1.66635462798726,0.893988131263757,2.25771055741535,-2.68731945890037,2500
5.31094188376754,-1.65230368534969,0.873104915540122,2.19042475034059,-2.65445265971519,2500
5.32352705410822,-1.63799104354796,0.852400182443083,2.12399714468553,-2.61921194278272,2500
5.3361122244489,-1.62341896948157,0.831877211279825,2.05848528965251,-2.58177617361384,2500
5.34869739478958,-1.60858977114005,0.811539252569274,1.99394221906155,-2.54232485899951,2500
5.36128256513026,-1.59350579723741,0.791389527527263,1.93041644482464,-2.50103738511293,2500
5.37386773547094,-1.57816943684013,0.771431227556348,1.8679519694048,-2.45809227269485,2500
5.38645290581162,-1.5625831189888,0.751667513740331,1.80658831678582,-2.41366645276192,2500
5.3990380761523,-1.54674931231335,0.732101516343605,1.74636058139398,-2.36793456612949,2500
5.41162324649299,-1.5306705246421,0.712736334315353,1.68729949433219,-2.32106828987553,2500
5.42420841683367,-1.51434930260455,0.693575034798743,1.62943150621018,-2.27323569369171,2500
5.43679358717435,-1.49778823122802,0.674620652645121,1.57277888578301,-2.22460062887265,2500
5.44937875751503,-1.48098993352822,0.655876189933348,1.51735983354318,-2.17532215248648,2500
5.46196392785571,-1.46395707009382,0.637344615494319,1.46318860935036,-2.12555398904883,2500
5.47454909819639,-1.44669233866505,0.619028864440735,1.41027567312714,-2.07544403179184,2500
5.48713426853707,-1.42919847370643,0.600931837702245,1.3586278375997,-2.0251338853788,2500
5.49971943887776,-1.41147824597363,0.583056401565964,1.3082484320185,-1.97475845166677,2500
5.51230460921844,-1.3935344620747,0.565405387222516,1.25913747575724,-1.92444555986409,2500
5.52488977955912,-1.37536996402547,0.547981590317606,1.21129186065732,-1.87431564216961,2500
5.5374749498998,-1.35698762879946,0.530787770509232,1.1647055409615,-1.82448145571673,2500
5.55006012024048,-1.33839036787221,0.51382665103061,1.11936972966231,-1.77504785137913,2500
5.56264529058116,-1.31958112676015,0.497100918258842,1.07527310008099,-1.72611158972877,2500
5.57523046092184,-1.30056288455406,0.480613221289447,1.03240199148796,-1.67776120417126,2500
5.58781563126253,-1.28133865344723,0.464366171516776,0.990740617578982,-1.63007691102028,2500
5.60040080160321,-1.2619114782584,0.448362342220423,0.950271276630428,-1.58313056601389,2500
5.61298597194389,-1.24228443594949,0.432604268157635,0.910974562172467,-1.53698566652143,2500
5.62557114228457,-1.22246063513824,0.417094445161866,0.872829573041477,-1.49169739844304,2500
5.63815631262525,-1.20244321560588,0.401835329747468,0.835814121700848,-1.4473127265646,2500
5.65074148296593,-1.18223534779985,0.386829338720613,0.799904939753548,-1.40387052690182,2500
5.66332665330661,-1.16184023233159,0.372078848796519,0.765077879609477,-1.36140175934827,2500
5.6759118236473,-1.14126109946969,0.357586196223003,0.731308111315768,-1.31992967873571,2500
5.68849699398798,-1.12050120862822,0.343353676410471,0.69857031360829,-1.27947008222112,2500
5.70108216432866,-1.09956384785047,0.329383543568343,0.666838858297439,-1.24003159073537,2500
5.71366733466934,-1.07845233328824,0.315678010348036,0.636087987160427,-1.20161596206387,2500
5.72625250501002,-1.05717000867656,0.302239247492507,0.606291980575481,-1.16421843298068,2500
5.7388376753507,-1.0357202448041,0.289069383492442,0.577425317199958,-1.12782808772576,2500
5.75142284569138,-1.01410643897933,0.276170504249141,0.54946282406407,-1.09242824999995,2500
5.76400801603207,-0.992332014492382,0.263544652744133,0.522379816524532,-1.05799689555574,2500
5.77659318637275,-0.970400420072897,0.251193828715616,0.496152227596889,-1.02450708238295,2500
5.78917835671343,-0.948315129343778,0.239119988341711,0.470756726261751,-0.991927395428867,2500
5.80176352705411,-0.926079640271033,0.22732504393065,0.446170824417846,-0.960222402751103,2500
5.81434869739479,-0.903697474609746,0.215810863617882,0.42237297223316,-0.929353119979706,2500
5.82693386773547,-0.881172177346287,0.204579271070203,0.399342641724282,-0.899277479961873,2500
5.83951903807615,-0.858507316136846,0.193632045196907,0.377060398472618,-0.869950804478784,2500
5.85210420841683,-0.835706480742361,0.182970919868034,0.355507961464119,-0.84132627495866,2500
5.86468937875752,-0.812773282459972,0.172597583639761,0.334668251115998,-0.813355399163301,2500
5.8772745490982,-0.78971135355103,0.162513679486946,0.314525425629213,-0.785988470896436,2500
5.88985971943888,-0.766524346665817,0.152720804542924,0.295064905878785,-0.759175019870741,2500
5.90244488977956,-0.743215934265014,0.143220509846529,0.276273389124796,-0.732864248975651,2500
5.91503006012024,-0.719789808038049,0.134014300096448,0.258138851894958,-0.707005456309586,2500
5.92761523046092,-0.696249678318382,0.125103633412889,0.240650542454318,-0.681548439476798,2500
5.9402004008016,-0.672599273495853,0.116489921106645,0.22379896333875,-0.656443879800028,2500
5.95278557114229,-0.648842339426159,0.108174527455561,0.207575844486078,-0.631643704264633,2500
5.96537074148297,-0.624982638837572,0.100158769488454,0.191974107551431,-0.607101423186337,2500
5.97795591182365,-0.60102395073498,0.0924439167765168,0.176987822041675,-0.582772441782624,2500
5.99054108216433,-0.576970069801346,0.0850311912322359,0.162612153947193,-0.558614344025528,2500
6.00312625250501,-0.552824805796703,0.0779217669158632,0.148843307587487,-0.534587147359941,2500
6.01571142284569,-0.528591982954729,0.0711167698494584,0.135678461420148,-0.510653527085434,2500
6.02829659318637,-0.504275439377066,0.0646172778385494,0.12311569859019,-0.486779009419363,2500
6.04088176352705,-0.479879026425413,0.0584243203014214,0.111153933018701,-0.462932132483614,2500
6.05346693386774,-0.455406608111534,0.0525388781060743,0.0997928318460074,-0.439084574685092,2500
6.06605210420842,-0.43086206048526,0.0469618834148688,0.0890327350549333,-0.415211250189633,2500
6.0786372745491,-0.406249271020576,0.041694219536885,0.0788745731044969,-0.391290371419198,2500
6.09122244488978,-0.38157213799992,0.0367367207880216,0.0693197834031959,-0.367303478731133,2500
6.10380761523046,-0.356834569896736,0.0320901723588525,0.0603702264441916,-0.343235437664965,2500
6.11639278557114,-0.332040484756455,0.0277553101902648,0.0520281024121929,-0.319074404365084,2500
6.12897795591182,-0.307193809575914,0.0237328208568972,0.0442958690537438,-0.294811760005245,2500
6.14156312625251,-0.282298479681407,0.0200233414583983,0.0371761615791313,-0.270442015251975,2500
6.15414829659319,-0.257358438105367,0.0166274595185185,0.0306717153354612,-0.245962686007372,2500
6.16673346693387,-0.232377634961863,0.0135457128920558,0.0247852919566964,-0.22137414186597,2500
6.17931863727455,-0.207360026820962,0.0107785896796682,0.0195196096579886,-0.19667942890443,2500
6.19190380761523,-0.182309576082068,0.00832652815056645,0.0148772782986628,-0.171884068595504,2500
6.20448897795591,-0.157230250346345,0.00618991667309854,0.0108607397910275,-0.146995834797939,2500
6.21707414829659,-0.132126021788297,0.00436909365323812,0.00747221438114904,-0.122024510920878,2500
6.22965931863727,-0.107000866526662,0.00286434748098707,0.00471365327316674,-0.0969816294938804,2500
6.24224448897796,-0.0818587639946283,0.001675916484698,0.00258669801100494,-0.0718801964911592,2500
6.25482965931864,-0.056703696309574,0.000803988893327334,0.00109264697086235,-0.0467344028602868,2500
6.26741482965932,-0.0315396476423567,0.000248702806622481,0.000232429255031969,-0.0215593257908683,2500
6.28,-0.00637060358627598,1.014617324957e-05,6.58621283531977e-06,0.0036293776730125,2500
